Time,Pressure
1763808394.094846,1008.787003
1763808395.156155,1008.787003
1763832887.802089,1004.888992
1763832888.830359,1004.884491
1763832889.858659,1004.879837
1763832890.887022,1004.876709
1763832891.915339,1004.872360
1763832892.113672,1004.869385
1763832893.175141,1004.867020
1763832894.236567,1004.865036
1763832895.298005,1004.863586
1763832896.359394,1004.862366
1763832897.420810,1004.862366
1763832898.482247,1004.864502
1763832899.543749,1004.867020
1763832900.605226,1004.867020
1763832901.666668,1004.867249
1763832902.728127,1004.867249
1763832903.789560,1004.866791
1763832904.851062,1004.864655
1763832905.912551,1004.864655
1763832906.974041,1004.867249
1763832908.035518,1004.867630
1763832909.096975,1004.870148
1763832910.158429,1004.871368
1763832911.219853,1004.872818
1763832912.281269,1004.874191
1763832913.342699,1004.874496
1763832914.404160,1004.875412
1763832915.465623,1004.875641
1763832916.527077,1004.875641
1763832917.588524,1004.874954
1763832918.650014,1004.874191
1763832919.711499,1004.874115
1763832920.772977,1004.874115
1763832921.834419,1004.873886
1763832922.895873,1004.873352
1763832923.957316,1004.873352
1763832925.018750,1004.873352
1763832926.080218,1004.871979
1763832927.141687,1004.870529
1763832928.203174,1004.870300
1763832929.264594,1004.868698
1763832930.326011,1004.865875
1763832931.387497,1004.864273
1763832932.448890,1004.864044
1763832933.510274,1004.862366
1763832934.571627,1004.862137
1763832935.632999,1004.861145
1763832936.694418,1004.859009
1763832937.755776,1004.857025
1763832938.817179,1004.855652
1763832939.878587,1004.854202
1763832940.939986,1004.854202
1763832942.001296,1004.856491
1763832943.062636,1004.856491
1763832944.124006,1004.856415
1763832945.185374,1004.856186
1763832946.246721,1004.855881
1763832947.308027,1004.855423
1763832948.369302,1004.855423
1763832949.430576,1004.855347
1763832950.491820,1004.856033
1763832951.553091,1004.856186
1763832952.614361,1004.856186
1763832953.675642,1004.859619
1763832954.736915,1004.860916
1763832955.798236,1004.863586
1763832956.859520,1004.863663
1763832957.920839,1004.864273
1763832958.982135,1004.864655
1763832960.043400,1004.864655
1763832961.104685,1004.864655
1763832962.165982,1004.864731
1763832963.227258,1004.864731
1763832964.288552,1004.864426
1763832965.349835,1004.863129
1763832966.411116,1004.861450
1763832967.472382,1004.861145
1763832968.533619,1004.859467
1763832969.594829,1004.858932
1763832970.656046,1004.858932
1763832971.717312,1004.858627
1763832972.778562,1004.857712
1763832973.839811,1004.857712
1763832974.901011,1004.859848
1763832975.962206,1004.859848
1763832977.023426,1004.859390
1763832978.084676,1004.859161
1763832979.145936,1004.858475
1763832980.207172,1004.857559
1763832981.268414,1004.857559
1763832982.329626,1004.857941
1763832983.390799,1004.859467
1763832984.451971,1004.860306
1763832985.513144,1004.860306
1763832986.574299,1004.859238
1763832987.635468,1004.858627
1763832988.696644,1004.856644
1763832989.757812,1004.855804
1763832990.818956,1004.854965
1763832991.880143,1004.854355
1763832992.941364,1004.854355
1763832994.002496,1004.854507
1763832995.063623,1004.854507
1763832996.124798,1004.855652
1763832997.185980,1004.857254
1763832998.247138,1004.857483
1763832999.308301,1004.858551
1763833000.369428,1004.859390
1763833001.430523,1004.858551
1763833002.491630,1004.858093
1763833003.552774,1004.857101
1763833004.613935,1004.855423
1763891999.677836,992.447205
1763892000.705992,992.444992
1763892001.734182,992.442780
1763892002.762346,992.439117
1763892003.790469,992.427063
1763892003.989036,992.427063
1763892005.050391,992.433472
1763892006.111731,992.445450
1763892007.173060,992.458191
1763892008.234421,992.471695
1763892009.295776,992.485886
1763892010.357149,992.494888
1763892011.418479,992.494888
1763892012.479814,992.494888
1763892013.541160,992.495194
1763892014.602490,992.495651
1763892015.663809,992.496109
1763892016.725095,992.507019
1763892017.786403,992.517548
1763892018.847682,992.519836
1763892019.909015,992.529907
1763892020.970322,992.529907
1763892022.031631,992.519150
1763892023.092955,992.519150
1763892024.154248,992.545395
1763892025.215474,992.563858
1763892026.276723,992.584686
1763892027.337985,992.655792
1763892028.399247,992.723465
1763892029.460444,992.738724
1763892030.521642,992.761154
1763892031.582881,992.761154
1763892032.644100,992.705460
1763892033.705327,992.612610
1763892034.766532,992.534866
1763892035.827764,992.458649
1763892036.889041,992.400665
1763892037.950305,992.379150
1763892039.011577,992.379150
1763892040.072829,992.387161
1763892041.134096,992.406311
1763892042.195319,992.425003
1763892043.256566,992.445373
1763892044.317795,992.459183
1763892045.378973,992.470017
1763892046.440158,992.483292
1763892047.501386,992.504730
1763892048.562601,992.505264
1763892049.623770,992.506714
1763892050.684920,992.519684
1763892051.746087,992.519684
1763892052.807233,992.505875
1763892053.868363,992.505875
1763892054.929510,992.511597
1763892055.990661,992.532196
1763892057.051792,992.564392
1763892058.112876,992.620392
1763892059.173976,992.671967
1763892060.235057,992.717743
1763892061.296099,992.752228
1763892062.357188,992.770386
1763892063.418275,992.770386
1763892064.479357,992.745590
1763892065.540432,992.708664
1763892066.601484,992.657929
1763892067.662534,992.595978
1763892068.723553,992.559662
1763892069.784538,992.542801
1763892070.845520,992.534638
1763892071.906501,992.525177
1763892072.967485,992.514038
1763892074.028491,992.492981
1763892075.089505,992.469025
1763892076.150504,992.450104
1763892077.211500,992.450104
1763892078.272460,992.464218
1763892079.333403,992.470856
1763892080.394357,992.470856
1763892081.455279,992.462311
1763892082.516175,992.447662
1763892083.577081,992.440185
1763892084.637971,992.440185
1763892085.698928,992.459488
1763892086.759863,992.493744
1763892087.820757,992.531967
1763892088.881687,992.568512
1763892089.942611,992.603149
1763892091.003496,992.622757
1763892092.064353,992.622757
1763892093.125197,992.617645
1763892094.186025,992.590713
1763892095.246858,992.557831
1763892096.307661,992.532272
1763892097.368491,992.532272
1763892098.429317,992.537003
1763892099.490130,992.548599
1763892100.550958,992.548599
1763892101.611761,992.545624
1763892102.672550,992.537079
1763892103.733346,992.508774
1763892104.794078,992.481155
1763892105.854845,992.470017
1763892106.915637,992.455368
1763892107.976448,992.445755
1763892109.037221,992.445068
1763892110.097972,992.433929
1763892111.158779,992.413559
1763892112.219540,992.413559
1763892113.280259,992.424316
1763892114.340959,992.427750
1763892115.401703,992.436600
1763892116.462420,992.492523
1763924605.135070,985.741348
1763924606.162643,985.785675
1763924607.190226,985.829925
1763924608.217833,985.839462
1763924609.245407,985.848236
1763924609.444808,985.848236
1763924610.505546,985.865250
1763924611.566309,985.880814
1763924612.627049,985.918732
1763924613.687787,985.944748
1763924614.748543,985.969772
1763924615.809354,986.007233
1763924616.870157,986.024857
1763924617.930959,986.024857
1763924618.991740,986.021347
1763924620.052547,986.020660
1763924621.113303,985.982284
1763924622.174062,985.932083
1763924623.234837,985.895157
1763924624.295651,985.878220
1763924625.356419,985.870514
1763924626.417191,985.870514
1763924627.477962,985.884170
1763924628.538754,985.886459
1763924629.599543,985.891342
1763924630.660321,985.892258
1763924631.721108,985.892258
1763924632.781892,985.870361
1763924633.842619,985.863037
1763924634.903364,985.839767
1763924635.964081,985.807343
1763924637.024797,985.788956
1763924638.085538,985.780182
1763924639.146301,985.777588
1763924640.207058,985.777588
1763924641.267810,985.791550
1763924642.328586,985.792313
1763924643.389365,985.802002
1763924644.450115,985.812836
1763924645.510845,985.832596
1763924646.571583,985.832596
1763924647.632345,985.846100
1763924648.693091,985.859680
1763924649.753822,985.867310
1763924650.814574,985.871658
1763924651.875380,985.886688
1763924652.936157,985.902176
1763924653.996884,985.911255
1763924655.057646,985.926590
1763924656.118386,985.930710
1763924657.179096,985.930710
1763924658.239816,985.922928
1763924659.300570,985.907517
1763924660.361313,985.879059
1763924661.422066,985.846176
1763924662.482784,985.810089
1763924663.543498,985.777206
1763924664.604226,985.755005
1763924665.664945,985.745621
1763924666.725648,985.745621
1763924667.786368,985.759277
1763924668.847063,985.788498
1763924669.907711,985.817871
1763924670.968380,985.835342
1763924672.029055,985.849762
1763924673.089747,985.873489
1763924674.150470,985.908737
1763924675.211186,985.928955
1763924676.271911,985.963211
1763924677.332626,985.997238
1763924678.393327,986.035996
1763924679.454015,986.064453
1763924680.514693,986.064453
1763924681.575371,986.063614
1763924682.636059,986.024857
1763924683.696777,985.980530
1763924684.757397,985.923996
1763924685.818110,985.893173
1763924686.878823,985.893173
1763924687.939483,985.907669
1763924689.000119,985.918121
1763924690.060744,985.918121
1763924691.121448,985.918121
1763924692.182055,985.918121
1763924693.242670,985.922928
1763924694.303298,985.925980
1763924695.363926,985.929642
1763924696.424471,985.929718
1763924697.485007,985.929718
1763924698.545577,985.927200
1763924699.606139,985.925293
1763924700.666665,985.924072
1763924701.727197,985.921860
1763924702.787762,985.917129
1763924703.848265,985.902023
1763924704.908750,985.873032
1763924705.969214,985.839996
1763924707.029689,985.800018
1763924708.090131,985.762024
1763924709.150637,985.757980
1763924710.211115,985.757980
1763924711.271579,985.786819
1763924712.332059,985.830307
1763924713.392545,985.870819
1763924714.453009,985.901032
1763924715.513456,985.933838
1763924716.573901,985.969086
1763924717.634312,985.999069
1763924718.694759,986.043549
1763924719.755219,986.082687
1763924720.815660,986.100922
1763924721.876104,986.100922
1763924722.936545,986.091156
1763976535.051029,995.410309
1763976536.079991,995.420837
1763976537.108945,995.431442
1763976538.137902,995.460739
1763976539.166852,995.486603
1763976539.364299,995.507126
1763976540.426382,995.507660
1763976541.488540,995.528565
1763976542.550706,995.544281
1763976543.612855,995.555496
1763976544.674965,995.565414
1763976545.737066,995.576935
1763976546.799166,995.584869
1763976547.861256,995.592651
1763976548.923359,995.600433
1763976549.985494,995.608597
1763976551.047628,995.616760
1763976552.109749,995.621338
1763976553.171829,995.629120
1763976554.233907,995.635834
1763976555.296031,995.644608
1763976556.358100,995.650482
1763976557.420167,995.660248
1763976558.482223,995.665970
1763976559.544228,995.671234
1763976560.606208,995.676117
1763976561.668218,995.682907
1763976562.730223,995.686035
1763976563.792221,995.692215
1763976564.854167,995.698090
1763976565.916123,995.705719
1763976566.978060,995.710983
1763976568.039967,995.718460
1763976569.101882,995.724335
1763976570.163784,995.729370
1763976571.225654,995.734329
1763976572.287515,995.738525
1763976573.349433,995.743637
1763976574.411336,995.748825
1763976575.473232,995.753021
1763976576.535098,995.759125
1763976577.596951,995.766144
1763976578.658803,995.771027
1763976579.720657,995.774918
1763976580.782486,995.779800
1763976581.844277,995.784683
1763976582.906096,995.789108
1763976583.967893,995.794830
1763976585.029720,995.802536
1763976586.091554,995.810394
1763976587.153388,995.817947
1763976588.215209,995.824432
1763976589.276975,995.830536
1763976590.338747,995.836487
1763976591.400509,995.841980
1763976592.462279,995.848084
1763976593.524032,995.854340
1763976594.585789,995.858917
1763976595.647555,995.861969
1763976596.709351,995.863647
1763976597.771100,995.864181
1763976598.832876,995.865326
1763976599.894599,995.867081
1763976600.956316,995.867462
1763976602.018059,995.870819
1763976603.079743,995.872879
1763976604.141408,995.872879
1763976605.203100,995.873718
1763976606.264733,995.875015
1763976607.326366,995.875168
1763976608.388010,995.875854
1763976609.449594,995.875778
1763976610.511189,995.875778
1763976611.572768,995.875778
1763976612.634366,995.876083
1763976613.695923,995.879211
1763976614.757471,995.881958
1763976615.819020,995.882111
1763976616.880600,995.887909
1763976617.942153,995.892868
1763976619.003689,995.894470
1763976620.065234,995.897064
1763976621.126780,995.900269
1763976622.188322,995.900269
1763976623.249830,995.900803
1763976624.311339,995.900803
1763976625.372852,995.902405
1763976626.434393,995.906525
1763976627.495880,995.912933
1763976628.557398,995.918732
1763976629.618936,995.924377
1763976630.680467,995.930176
1763976631.741949,995.933609
1763976632.803438,995.935135
1763976633.864949,995.936890
1763976634.926466,995.937653
1763976635.987981,995.938721
1763976637.049469,995.939789
1763976638.110917,995.941162
1763976639.172381,995.941620
1763976640.233881,995.941620
1763976641.295308,995.941544
1763976642.356708,995.941544
1763976643.418103,995.941849
1763976644.479508,995.944672
1763976645.540936,995.945053
1763976646.602344,995.945053
1763976647.663735,995.942306
1763976648.725131,995.939636
1763976649.786545,995.938416
1763976650.847965,995.937958
1763976651.909355,995.937958
1764005704.654862,1006.615524
1764005705.681499,1006.611252
1764005706.708173,1006.608353
1764005707.734860,1006.608353
1764005708.761484,1006.609039
1764005708.962071,1006.610107
1764005710.021802,1006.612091
1764005711.081589,1006.613922
1764005712.141372,1006.615982
1764005713.201100,1006.618652
1764005714.260863,1006.620560
1764005715.320669,1006.620560
1764005716.380461,1006.623764
1764005717.440205,1006.627350
1764005718.499946,1006.630707
1764005719.559685,1006.633835
1764005720.619485,1006.638107
1764005721.679255,1006.640549
1764005722.738995,1006.640625
1764005723.798696,1006.640625
1764005724.858379,1006.643066
1764005725.918125,1006.643066
1764005726.977912,1006.643753
1764005728.037735,1006.643753
1764005729.097513,1006.643753
1764005730.157310,1006.642914
1764005731.217113,1006.641617
1764005732.276876,1006.637039
1764005733.336617,1006.622238
1764005734.396387,1006.608200
1764005735.456156,1006.593246
1764005736.515877,1006.578674
1764005737.575599,1006.570282
1764005738.635298,1006.570282
1764005739.694905,1006.582031
1764005740.754596,1006.592560
1764005741.814309,1006.604767
1764005742.873989,1006.608200
1764005743.933674,1006.608963
1764005744.993405,1006.608963
1764005746.053105,1006.607285
1764005747.112758,1006.607285
1764005748.172447,1006.610947
1764005749.232116,1006.612396
1764005750.291797,1006.612396
1764005751.351515,1006.612396
1764005752.411250,1006.612320
1764005753.470986,1006.612396
1764005754.530714,1006.612396
1764005755.590438,1006.612549
1764005756.650185,1006.612625
1764005757.709900,1006.612625
1764005758.769632,1006.611938
1764005759.829362,1006.611938
1764005760.889059,1006.611099
1764005761.948799,1006.612549
1764005763.008543,1006.611710
1764005764.068318,1006.612549
1764005765.128028,1006.614227
1764005766.187677,1006.614914
1764005767.247294,1006.617050
1764005768.306967,1006.618271
1764005769.366673,1006.620026
1764005770.426425,1006.620331
1764005771.486160,1006.624985
1764005772.545863,1006.626282
1764005773.605604,1006.629639
1764005774.665311,1006.633224
1764005775.725029,1006.636581
1764005776.784754,1006.638336
1764005777.844501,1006.641006
1764005778.904215,1006.642761
1764005779.963902,1006.644440
1764005781.023646,1006.646042
1764005782.083318,1006.646042
1764005783.143010,1006.636353
1764005784.202722,1006.622543
1764005785.262421,1006.611099
1764005786.322118,1006.599808
1764005787.381793,1006.599808
1764005788.441460,1006.610336
1764005789.501166,1006.625443
1764005790.560821,1006.637802
1764005791.620514,1006.648407
1764005792.680214,1006.648865
1764005793.739922,1006.648407
1764005794.799591,1006.647720
1764005795.859254,1006.646729
1764005796.918908,1006.646729
1764005797.978570,1006.646729
1764005799.038210,1006.646042
1764005800.097895,1006.641998
1764005801.157594,1006.639709
1764005802.217294,1006.636581
1764005803.276957,1006.632385
1764005804.336623,1006.629181
1764005805.396287,1006.629181
1764005806.455941,1006.629868
1764005807.515664,1006.631317
1764005808.575326,1006.633682
1764005809.635012,1006.635895
1764005810.694660,1006.635895
1764005811.754299,1006.634674
1764005812.813911,1006.634674
1764005813.873544,1006.635818
1764005814.933161,1006.636429
1764005815.992831,1006.641617
1764005817.052548,1006.651382
1764005818.112202,1006.652222
1764005819.171849,1006.653214
1764005820.231491,1006.654129
1764005821.291147,1006.656799
1764005822.350786,1006.658325
1764147321.392565,1012.287674
1764147322.422025,1012.288742
1764147323.451478,1012.288513
1764147324.480945,1012.289810
1764147325.510416,1012.292938
1764147325.707210,1012.294617
1764147326.769858,1012.294693
1764147327.832517,1012.295914
1764147328.895147,1012.297363
1764147329.957803,1012.297668
1764147331.020442,1012.306366
1764147332.083049,1012.315979
1764147333.145643,1012.324524
1764147334.208249,1012.330017
1764147335.270864,1012.335892
1764147336.333477,1012.335892
1764147337.396085,1012.331696
1764147338.458710,1012.327728
1764147339.521298,1012.325211
1764147340.583878,1012.322922
1764147341.646480,1012.322922
1764147342.709071,1012.323227
1764147343.771631,1012.326202
1764147344.834216,1012.330399
1764147345.896805,1012.333603
1764147346.959408,1012.336197
1764147348.021992,1012.337189
1764147349.084575,1012.337189
1764147350.147101,1012.337875
1764147351.209652,1012.338028
1764147352.272231,1012.340775
1764147353.334796,1012.341156
1764147354.397379,1012.341995
1764147355.459904,1012.341995
1764147356.522441,1012.340927
1764147357.584966,1012.340927
1764147358.647484,1012.338409
1764147359.709980,1012.337341
1764147360.772466,1012.337036
1764147361.834952,1012.336502
1764147362.897407,1012.334213
1764147363.959834,1012.333755
1764147365.022272,1012.331924
1764147366.084660,1012.331924
1764147367.147031,1012.332077
1764147368.209391,1012.332916
1764147369.271739,1012.335129
1764147370.334079,1012.338181
1764147371.396411,1012.341385
1764147372.458740,1012.342834
1764147373.521062,1012.342834
1764147374.583373,1012.341003
1764147375.645650,1012.338486
1764147376.707942,1012.338486
1764147377.770240,1012.339478
1764147378.832547,1012.340775
1764147379.894822,1012.342453
1764147380.957105,1012.345428
1764147382.019398,1012.345428
1764147383.081647,1012.347107
1764147384.143875,1012.347565
1764147385.206099,1012.348175
1764147386.268333,1012.348175
1764147387.330598,1012.347565
1764147388.392795,1012.345428
1764147389.455031,1012.342911
1764147390.517213,1012.341156
1764147391.579385,1012.340164
1764147392.641538,1012.338028
1764147393.703694,1012.333755
1764147394.765864,1012.328720
1764147395.828041,1012.322693
1764147396.890196,1012.312698
1764147397.952317,1012.297440
1764147399.014444,1012.289352
1764147400.076570,1012.285843
1764147401.138703,1012.283020
1764147402.200807,1012.283020
1764147403.262879,1012.284088
1764147404.324957,1012.284088
1764147405.387016,1012.281189
1764147406.449086,1012.278061
1764147407.511143,1012.273712
1764147408.573160,1012.271957
1764147409.635181,1012.268524
1764147410.697169,1012.267456
1764147411.759172,1012.263947
1764147412.821171,1012.262039
1764147413.883223,1012.258835
1764147414.945221,1012.256317
1764147416.007194,1012.252350
1764147417.069168,1012.249374
1764147418.131140,1012.246704
1764147419.193090,1012.245407
1764147420.255034,1012.242813
1764147421.316993,1012.240524
1764147422.378947,1012.237549
1764147423.440891,1012.234421
1764147424.502820,1012.231674
1764147425.564718,1012.229996
1764147426.626595,1012.227859
1764147427.688475,1012.225876
1764147428.750364,1012.222214
1764147429.812255,1012.220917
1764147430.874146,1012.220764
1764147431.936030,1012.218933
1764147432.997896,1012.218475
1764147434.059723,1012.217865
1764147435.121573,1012.217865
1764147436.183413,1012.214508
1764147437.245268,1012.210693
1764147438.307058,1012.207336
1764241912.768997,1000.174713
1764241913.797245,1000.183563
1764241914.825500,1000.192490
1764241915.853745,1000.215530
1764241916.881968,1000.223541
1764241917.080395,1000.234833
1764241918.141788,1000.238876
1764241919.203178,1000.255127
1764241920.264576,1000.261841
1764241921.325993,1000.267334
1764241922.387374,1000.271530
1764241923.448767,1000.275116
1764241924.510128,1000.279541
1764241925.571495,1000.288620
1764241926.632846,1000.299225
1764241927.694198,1000.309067
1764241928.755555,1000.316315
1764241929.816866,1000.318985
1764241930.878139,1000.321274
1764241931.939413,1000.321274
1764241933.000743,1000.316925
1764241934.062036,1000.316925
1764241935.123290,1000.316010
1764241936.184555,1000.317459
1764241937.245816,1000.325775
1764241938.307097,1000.348816
1764241939.368379,1000.381317
1764241940.429661,1000.416870
1764241941.490921,1000.448456
1764241942.552134,1000.471725
1764241943.613334,1000.486221
1764241944.674558,1000.500259
1764241945.735813,1000.512009
1764241946.797045,1000.526657
1764241947.858222,1000.540390
1764241948.919361,1000.545120
1764241949.980485,1000.545120
1764241951.041637,1000.543747
1764241952.102805,1000.543747
1764241953.163971,1000.568085
1764241954.225184,1000.604477
1764241955.286339,1000.631180
1764241956.347449,1000.648041
1764241957.408613,1000.654144
1764241958.469795,1000.654144
1764241959.530939,1000.641632
1764241960.592124,1000.641632
1764241961.653293,1000.641632
1764241962.714401,1000.640488
1764241963.775505,1000.633011
1764241964.836604,1000.623169
1764241965.897738,1000.610962
1764241966.958870,1000.601501
1764241968.019995,1000.601501
1764241969.081091,1000.606766
1764241970.142177,1000.618515
1764241971.203271,1000.629425
1764241972.264379,1000.641785
1764241973.325434,1000.656281
1764241974.386509,1000.673752
1764241975.447586,1000.691223
1764241976.508668,1000.703735
1764241977.569738,1000.703735
1764241978.630815,1000.698929
1764241979.691835,1000.698929
1764241980.752913,1000.704117
1764241981.813966,1000.713196
1764241982.875025,1000.730133
1764241983.936075,1000.742569
1764241984.997067,1000.742569
1764241986.058086,1000.731735
1764241987.119123,1000.726395
1764241988.180132,1000.720215
1764241989.241132,1000.720215
1764241990.302187,1000.723190
1764241991.363265,1000.728302
1764241992.424313,1000.728302
1764241993.485307,1000.722275
1764241994.546301,1000.707855
1764241995.607340,1000.688248
1764241996.668338,1000.679245
1764241997.729330,1000.664215
1764241998.790317,1000.644913
1764241999.851265,1000.624161
1764242000.912221,1000.605011
1764242001.973145,1000.581360
1764242003.034057,1000.580597
1764242004.094953,1000.580597
1764242005.155893,1000.605545
1764242006.216854,1000.641861
1764242007.277824,1000.687637
1764242008.338814,1000.725632
1764242009.399798,1000.756531
1764242010.460721,1000.784454
1764242011.521663,1000.814285
1764242012.582602,1000.833359
1764242013.643580,1000.843277
1764242014.704544,1000.843277
1764242015.765503,1000.842896
1764242016.826441,1000.837708
1764242017.887351,1000.837708
1764242018.948253,1000.840759
1764242020.009187,1000.840759
1764242021.070145,1000.836792
1764242022.131087,1000.827866
1764242023.192003,1000.798264
1764242024.252901,1000.767822
1764242025.313813,1000.744247
1764242026.374763,1000.744247
1764242027.435729,1000.756073
1764242028.496688,1000.781784
1764242029.557639,1000.811539
1764262928.592968,1000.858917
1764262929.620624,1000.853577
1764262930.648339,1000.858917
1764262931.676016,1000.867615
1764262932.703669,1000.872650
1764262932.902835,1000.872650
1764262933.963615,1000.872650
1764262935.024410,1000.877380
1764262936.085268,1000.885849
1764262937.146106,1000.890884
1764262938.206958,1000.900726
1764262939.267789,1000.910950
1764262940.328651,1000.913620
1764262941.389502,1000.913620
1764262942.450351,1000.910873
1764262943.511193,1000.903091
1764262944.571999,1000.894852
1764262945.632781,1000.885315
1764262946.693533,1000.880814
1764262947.754302,1000.880814
1764262948.815026,1000.881958
1764262949.875797,1000.882568
1764262950.936556,1000.884247
1764262951.997253,1000.884247
1764262953.058016,1000.882111
1764262954.118789,1000.878220
1764262955.179504,1000.875397
1764262956.240247,1000.873718
1764262957.300969,1000.868073
1764262958.361687,1000.862427
1764262959.422427,1000.854797
1764262960.483158,1000.841751
1764262961.543871,1000.827332
1764262962.604527,1000.815506
1764262963.665250,1000.806885
1764262964.725956,1000.800476
1764262965.786646,1000.789261
1764262966.847308,1000.777130
1764262967.908003,1000.775528
1764262968.968731,1000.772476
1764262970.029434,1000.772476
1764262971.090096,1000.777664
1764262972.150750,1000.787735
1764262973.211386,1000.790939
1764262974.272004,1000.794907
1764262975.332650,1000.801544
1764262976.393334,1000.806580
1764262977.454007,1000.811539
1764262978.514674,1000.816803
1764262979.575331,1000.820541
1764262980.636008,1000.820541
1764262981.696683,1000.814056
1764262982.757333,1000.804901
1764262983.817918,1000.792465
1764262984.878555,1000.772629
1764262985.939218,1000.757370
1764262986.999822,1000.746384
1764262988.060403,1000.734558
1764262989.120988,1000.726929
1764262990.181549,1000.724335
1764262991.242122,1000.719070
1764262992.302695,1000.715942
1764262993.363279,1000.714264
1764262994.423807,1000.709534
1764262995.484320,1000.700684
1764262996.544883,1000.691299
1764262997.605410,1000.672379
1764262998.665937,1000.648499
1764262999.726436,1000.627060
1764263000.786942,1000.611954
1764263001.847450,1000.593109
1764263002.907961,1000.581360
1764263003.968422,1000.574722
1764263005.028869,1000.564499
1764263006.089413,1000.552826
1764263007.149909,1000.544128
1764263008.210354,1000.536346
1764263009.270848,1000.531006
1764263010.331348,1000.527954
1764263011.391833,1000.520020
1764263012.452311,1000.508499
1764263013.512763,1000.498962
1764263014.573228,1000.488739
1764263015.633660,1000.478287
1764263016.694108,1000.468674
1764263017.754582,1000.459442
1764263018.814993,1000.452576
1764263019.875436,1000.445023
1764263020.935880,1000.433960
1764263021.996342,1000.423813
1764263023.056752,1000.416718
1764263024.117118,1000.409241
1764263025.177497,1000.397339
1764263026.237893,1000.395050
1764263027.298322,1000.395050
1764263028.358710,1000.402679
1764263029.419143,1000.417328
1764263030.479542,1000.434494
1764263031.539985,1000.444641
1764263032.600460,1000.444641
1764263033.660906,1000.440903
1764263034.721368,1000.422821
1764263035.781750,1000.404510
1764263036.842148,1000.394669
1764263037.902482,1000.386276
1764263038.962875,1000.377045
1764263040.023281,1000.372009
1764263041.083687,1000.368195
1764263042.144073,1000.357513
1764263043.204462,1000.350952
1764263044.264895,1000.350952
1764263045.325268,1000.355225
1764263046.385666,1000.355225
1764326247.487965,998.843002
1764326248.516123,998.854981
1764326249.544276,998.867035
1764326250.572379,998.867264
1764326251.600477,998.867264
1764326251.799035,998.862839
1764326252.860326,998.860626
1764326253.921610,998.850174
1764326254.982886,998.842011
1764326256.044117,998.838654
1764326257.105340,998.838654
1764326258.166558,998.841476
1764326259.227771,998.846588
1764326260.288998,998.851623
1764326261.350208,998.856506
1764326262.411409,998.864670
1764326263.472552,998.868561
1764326264.533738,998.871078
1764326265.594937,998.874970
1764326266.656108,998.874970
1764326267.717257,998.873520
1764326268.778406,998.873520
1764326269.839587,998.875275
1764326270.900726,998.878021
1764326271.961852,998.884582
1764326273.022988,998.887940
1764326274.084098,998.887940
1764326275.145149,998.887940
1764326276.206272,998.890152
1764326277.267360,998.894959
1764326278.328438,998.897095
1764326279.389521,998.897095
1764326280.450567,998.861923
1764326281.511683,998.827820
1764326282.572776,998.798675
1764326283.633855,998.798675
1764326284.694906,998.798828
1764326285.755999,998.840027
1764326286.817029,998.880234
1764326287.878039,998.917465
1764326288.939065,998.938446
1764326290.000087,998.949585
1764326291.061080,998.960114
1764326292.122072,998.968735
1764326293.183036,998.974991
1764326294.244014,998.979416
1764326295.304978,998.985291
1764326296.365961,998.992004
1764326297.426883,998.997498
1764326298.487771,999.005280
1764326299.548669,999.005280
1764326300.609478,998.993073
1764326301.670367,998.949203
1764326302.731290,998.916779
1764326303.792170,998.900147
1764326304.852976,998.900147
1764326305.913813,998.905411
1764326306.974623,998.961029
1764326308.035472,999.007721
1764326309.096344,999.048462
1764326310.157202,999.084015
1764326311.218011,999.118195
1764326312.278821,999.142151
1764326313.339633,999.142151
1764326314.400401,999.125900
1764326315.461198,999.100342
1764326316.521966,999.085388
1764326317.582747,999.085388
1764326318.643437,999.091721
1764326319.704189,999.111710
1764326320.764915,999.132004
1764326321.825649,999.132004
1764326322.886383,999.123230
1764326323.947102,999.114761
1764326325.007822,999.102020
1764326326.068500,999.100342
1764326327.129195,999.097748
1764326328.189934,999.097748
1764326329.250700,999.088135
1764326330.311435,999.087067
1764326331.372094,999.083481
1764326332.432728,999.068451
1764326333.493369,999.053116
1764326334.553961,999.040909
1764326335.614551,999.030380
1764326336.675091,999.028091
1764326337.735605,999.028091
1764326338.796208,999.033127
1764326339.856846,999.045410
1764326340.917443,999.054794
1764326341.977994,999.054794
1764326343.038571,999.052124
1764326344.099112,999.041977
1764326345.159647,999.027634
1764326346.220114,999.012604
1764326347.280615,999.002075
1764326348.341102,998.992233
1764326349.401582,998.990936
1764326350.462079,998.989410
1764326351.522588,998.986664
1764326352.583086,998.981247
1764326353.643516,998.969269
1764326354.703962,998.950043
1764326355.764417,998.919296
1764326356.824872,998.892364
1764326357.885276,998.862763
1764326358.945700,998.816681
1764326360.006116,998.780136
1764326361.066499,998.771286
1764326362.126908,998.749847
1764326363.187284,998.731766
1764326364.247640,998.730698
1764326365.307976,998.730316
1764346831.267992,999.796829
1764346832.294335,999.788895
1764346833.320675,999.780960
1764346834.347023,999.780960
1764346835.373415,999.782486
1764346835.574406,999.789658
1764346836.633911,999.792557
1764346837.693447,999.802399
1764346838.752968,999.802399
1764346839.812463,999.800034
1764346840.872022,999.783859
1764346841.931547,999.769516
1764346842.991076,999.744797
1764346844.050635,999.728928
1764346845.110180,999.711456
1764346846.169751,999.703064
1764346847.229282,999.688568
1764346848.288755,999.680786
